path,relative_path,name,extension,size,provider_guess
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2651B.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2651B.mp3,GLOSSIKA-ENZH-F3-GMS-2651B.mp3,.mp3,4978669,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2651C.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2651C.mp3,GLOSSIKA-ENZH-F3-GMS-2651C.mp3,.mp3,2411532,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2701A.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2701A.mp3,GLOSSIKA-ENZH-F3-GMS-2701A.mp3,.mp3,6091469,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2701B.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2701B.mp3,GLOSSIKA-ENZH-F3-GMS-2701B.mp3,.mp3,4835149,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2701C.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2701C.mp3,GLOSSIKA-ENZH-F3-GMS-2701C.mp3,.mp3,2304204,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2751A.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2751A.mp3,GLOSSIKA-ENZH-F3-GMS-2751A.mp3,.mp3,7024973,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2751B.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2751B.mp3,GLOSSIKA-ENZH-F3-GMS-2751B.mp3,.mp3,5460605,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2751C.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2751C.mp3,GLOSSIKA-ENZH-F3-GMS-2751C.mp3,.mp3,2612252,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2801A.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2801A.mp3,GLOSSIKA-ENZH-F3-GMS-2801A.mp3,.mp3,6451933,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2801B.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2801B.mp3,GLOSSIKA-ENZH-F3-GMS-2801B.mp3,.mp3,5088077,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2801C.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2801C.mp3,GLOSSIKA-ENZH-F3-GMS-2801C.mp3,.mp3,2411532,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2851A.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2851A.mp3,GLOSSIKA-ENZH-F3-GMS-2851A.mp3,.mp3,6597533,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2851B.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2851B.mp3,GLOSSIKA-ENZH-F3-GMS-2851B.mp3,.mp3,5116365,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2851C.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2851C.mp3,GLOSSIKA-ENZH-F3-GMS-2851C.mp3,.mp3,2529052,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2901A.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2901A.mp3,GLOSSIKA-ENZH-F3-GMS-2901A.mp3,.mp3,7429325,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2901B.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2901B.mp3,GLOSSIKA-ENZH-F3-GMS-2901B.mp3,.mp3,5620349,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2901C.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2901C.mp3,GLOSSIKA-ENZH-F3-GMS-2901C.mp3,.mp3,2856650,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2951A.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2951A.mp3,GLOSSIKA-ENZH-F3-GMS-2951A.mp3,.mp3,7630877,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2951B.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2951B.mp3,GLOSSIKA-ENZH-F3-GMS-2951B.mp3,.mp3,5776557,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2951C.mp3,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Audio\GMS-UPDATE\GLOSSIKA-ENZH-F3-GMS-2951C.mp3,GLOSSIKA-ENZH-F3-GMS-2951C.mp3,.mp3,2929245,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Glossika Chinese Complete Fluency 3.djvu,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Glossika Chinese Complete Fluency 3.djvu,Glossika Chinese Complete Fluency 3.djvu,.djvu,3233604,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Glossika Chinese Complete Fluency 3.pdf,Glossika\Chinese\Complete Fluency\Glossika Chinese Complete Fluency 3\Glossika Chinese Complete Fluency 3.pdf,Glossika Chinese Complete Fluency 3.pdf,.pdf,272471453,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 01\Audio\GLOSSIKA-DAILY-ENZH-01A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 01\Audio\GLOSSIKA-DAILY-ENZH-01A.mp3,GLOSSIKA-DAILY-ENZH-01A.mp3,.mp3,12910328,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 01\Audio\GLOSSIKA-DAILY-ENZH-01B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 01\Audio\GLOSSIKA-DAILY-ENZH-01B.mp3,GLOSSIKA-DAILY-ENZH-01B.mp3,.mp3,12646782,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 01\Audio\GLOSSIKA-DAILY-ENZH-01C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 01\Audio\GLOSSIKA-DAILY-ENZH-01C.mp3,GLOSSIKA-DAILY-ENZH-01C.mp3,.mp3,5334476,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 01\Glossika Chinese Daily Life 01.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 01\Glossika Chinese Daily Life 01.pdf,Glossika Chinese Daily Life 01.pdf,.pdf,1029954,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 02\Audio\GLOSSIKA-DAILY-ENZH-02A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 02\Audio\GLOSSIKA-DAILY-ENZH-02A.mp3,GLOSSIKA-DAILY-ENZH-02A.mp3,.mp3,11794796,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 02\Audio\GLOSSIKA-DAILY-ENZH-02B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 02\Audio\GLOSSIKA-DAILY-ENZH-02B.mp3,GLOSSIKA-DAILY-ENZH-02B.mp3,.mp3,11887444,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 02\Audio\GLOSSIKA-DAILY-ENZH-02C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 02\Audio\GLOSSIKA-DAILY-ENZH-02C.mp3,GLOSSIKA-DAILY-ENZH-02C.mp3,.mp3,4976404,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 02\Glossika Chinese Daily Life 02.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 02\Glossika Chinese Daily Life 02.pdf,Glossika Chinese Daily Life 02.pdf,.pdf,1010595,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 03\Audio\GLOSSIKA-DAILY-ENZH-03A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 03\Audio\GLOSSIKA-DAILY-ENZH-03A.mp3,GLOSSIKA-DAILY-ENZH-03A.mp3,.mp3,11873046,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 03\Audio\GLOSSIKA-DAILY-ENZH-03B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 03\Audio\GLOSSIKA-DAILY-ENZH-03B.mp3,GLOSSIKA-DAILY-ENZH-03B.mp3,.mp3,11824212,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 03\Audio\GLOSSIKA-DAILY-ENZH-03C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 03\Audio\GLOSSIKA-DAILY-ENZH-03C.mp3,GLOSSIKA-DAILY-ENZH-03C.mp3,.mp3,5119758,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 03\Glossika Chinese Daily Life 03.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 03\Glossika Chinese Daily Life 03.pdf,Glossika Chinese Daily Life 03.pdf,.pdf,991706,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 04\Audio\GLOSSIKA-DAILY-ENZH-04A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 04\Audio\GLOSSIKA-DAILY-ENZH-04A.mp3,GLOSSIKA-DAILY-ENZH-04A.mp3,.mp3,11970076,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 04\Audio\GLOSSIKA-DAILY-ENZH-04B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 04\Audio\GLOSSIKA-DAILY-ENZH-04B.mp3,GLOSSIKA-DAILY-ENZH-04B.mp3,.mp3,11975084,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 04\Audio\GLOSSIKA-DAILY-ENZH-04C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 04\Audio\GLOSSIKA-DAILY-ENZH-04C.mp3,GLOSSIKA-DAILY-ENZH-04C.mp3,.mp3,5065922,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 04\Glossika Chinese Daily Life 04.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 04\Glossika Chinese Daily Life 04.pdf,Glossika Chinese Daily Life 04.pdf,.pdf,1027385,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 05\Audio\GLOSSIKA-DAILY-ENZH-05A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 05\Audio\GLOSSIKA-DAILY-ENZH-05A.mp3,GLOSSIKA-DAILY-ENZH-05A.mp3,.mp3,11610752,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 05\Audio\GLOSSIKA-DAILY-ENZH-05B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 05\Audio\GLOSSIKA-DAILY-ENZH-05B.mp3,GLOSSIKA-DAILY-ENZH-05B.mp3,.mp3,11764122,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 05\Audio\GLOSSIKA-DAILY-ENZH-05C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 05\Audio\GLOSSIKA-DAILY-ENZH-05C.mp3,GLOSSIKA-DAILY-ENZH-05C.mp3,.mp3,4921316,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 05\Glossika Chinese Daily Life 05.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 05\Glossika Chinese Daily Life 05.pdf,Glossika Chinese Daily Life 05.pdf,.pdf,828018,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 06\Audio\GLOSSIKA-DAILY-ENZH-06A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 06\Audio\GLOSSIKA-DAILY-ENZH-06A.mp3,GLOSSIKA-DAILY-ENZH-06A.mp3,.mp3,14489726,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 06\Audio\GLOSSIKA-DAILY-ENZH-06B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 06\Audio\GLOSSIKA-DAILY-ENZH-06B.mp3,GLOSSIKA-DAILY-ENZH-06B.mp3,.mp3,13770452,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 06\Audio\GLOSSIKA-DAILY-ENZH-06C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 06\Audio\GLOSSIKA-DAILY-ENZH-06C.mp3,GLOSSIKA-DAILY-ENZH-06C.mp3,.mp3,5786448,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 06\Glossika Chinese Daily Life 06.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 06\Glossika Chinese Daily Life 06.pdf,Glossika Chinese Daily Life 06.pdf,.pdf,878288,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 07\Audio\GLOSSIKA-DAILY-ENZH-07A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 07\Audio\GLOSSIKA-DAILY-ENZH-07A.mp3,GLOSSIKA-DAILY-ENZH-07A.mp3,.mp3,14358892,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 07\Audio\GLOSSIKA-DAILY-ENZH-07B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 07\Audio\GLOSSIKA-DAILY-ENZH-07B.mp3,GLOSSIKA-DAILY-ENZH-07B.mp3,.mp3,13780468,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 07\Audio\GLOSSIKA-DAILY-ENZH-07C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 07\Audio\GLOSSIKA-DAILY-ENZH-07C.mp3,GLOSSIKA-DAILY-ENZH-07C.mp3,.mp3,5651232,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 07\Glossika Chinese Daily Life 07.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 07\Glossika Chinese Daily Life 07.pdf,Glossika Chinese Daily Life 07.pdf,.pdf,862452,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 08\Audio\GLOSSIKA-DAILY-ENZH-08A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 08\Audio\GLOSSIKA-DAILY-ENZH-08A.mp3,GLOSSIKA-DAILY-ENZH-08A.mp3,.mp3,12383862,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 08\Audio\GLOSSIKA-DAILY-ENZH-08B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 08\Audio\GLOSSIKA-DAILY-ENZH-08B.mp3,GLOSSIKA-DAILY-ENZH-08B.mp3,.mp3,12412658,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 08\Audio\GLOSSIKA-DAILY-ENZH-08C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 08\Audio\GLOSSIKA-DAILY-ENZH-08C.mp3,GLOSSIKA-DAILY-ENZH-08C.mp3,.mp3,5044012,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 08\Glossika Chinese Daily Life 08.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 08\Glossika Chinese Daily Life 08.pdf,Glossika Chinese Daily Life 08.pdf,.pdf,851158,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 09\Audio\GLOSSIKA-DAILY-ENZH-09A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 09\Audio\GLOSSIKA-DAILY-ENZH-09A.mp3,GLOSSIKA-DAILY-ENZH-09A.mp3,.mp3,13391096,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 09\Audio\GLOSSIKA-DAILY-ENZH-09B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 09\Audio\GLOSSIKA-DAILY-ENZH-09B.mp3,GLOSSIKA-DAILY-ENZH-09B.mp3,.mp3,12992960,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 09\Audio\GLOSSIKA-DAILY-ENZH-09C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 09\Audio\GLOSSIKA-DAILY-ENZH-09C.mp3,GLOSSIKA-DAILY-ENZH-09C.mp3,.mp3,5474700,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 09\Glossika Chinese Daily Life 09.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 09\Glossika Chinese Daily Life 09.pdf,Glossika Chinese Daily Life 09.pdf,.pdf,810662,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 10\Audio\GLOSSIKA-DAILY-ENZH-10A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 10\Audio\GLOSSIKA-DAILY-ENZH-10A.mp3,GLOSSIKA-DAILY-ENZH-10A.mp3,.mp3,13720372,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 10\Audio\GLOSSIKA-DAILY-ENZH-10B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 10\Audio\GLOSSIKA-DAILY-ENZH-10B.mp3,GLOSSIKA-DAILY-ENZH-10B.mp3,.mp3,13209556,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 10\Audio\GLOSSIKA-DAILY-ENZH-10C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 10\Audio\GLOSSIKA-DAILY-ENZH-10C.mp3,GLOSSIKA-DAILY-ENZH-10C.mp3,.mp3,5584250,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 10\Glossika Chinese Daily Life 10.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 10\Glossika Chinese Daily Life 10.pdf,Glossika Chinese Daily Life 10.pdf,.pdf,852661,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 11\Audio\GLOSSIKA-DAILY-ENZH-11A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 11\Audio\GLOSSIKA-DAILY-ENZH-11A.mp3,GLOSSIKA-DAILY-ENZH-11A.mp3,.mp3,14222424,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 11\Audio\GLOSSIKA-DAILY-ENZH-11B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 11\Audio\GLOSSIKA-DAILY-ENZH-11B.mp3,GLOSSIKA-DAILY-ENZH-11B.mp3,.mp3,13607692,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 11\Audio\GLOSSIKA-DAILY-ENZH-11C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 11\Audio\GLOSSIKA-DAILY-ENZH-11C.mp3,GLOSSIKA-DAILY-ENZH-11C.mp3,.mp3,5686908,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 11\Glossika Chinese Daily Life 11.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 11\Glossika Chinese Daily Life 11.pdf,Glossika Chinese Daily Life 11.pdf,.pdf,872783,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 12\Audio\GLOSSIKA-DAILY-ENZH-12A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 12\Audio\GLOSSIKA-DAILY-ENZH-12A.mp3,GLOSSIKA-DAILY-ENZH-12A.mp3,.mp3,12857744,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 12\Audio\GLOSSIKA-DAILY-ENZH-12B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 12\Audio\GLOSSIKA-DAILY-ENZH-12B.mp3,GLOSSIKA-DAILY-ENZH-12B.mp3,.mp3,12843972,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 12\Audio\GLOSSIKA-DAILY-ENZH-12C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 12\Audio\GLOSSIKA-DAILY-ENZH-12C.mp3,GLOSSIKA-DAILY-ENZH-12C.mp3,.mp3,5087206,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 12\Glossika Chinese Daily Life 12.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 12\Glossika Chinese Daily Life 12.pdf,Glossika Chinese Daily Life 12.pdf,.pdf,817772,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 13\Audio\GLOSSIKA-DAILY-ENZH-13A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 13\Audio\GLOSSIKA-DAILY-ENZH-13A.mp3,GLOSSIKA-DAILY-ENZH-13A.mp3,.mp3,12750072,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 13\Audio\GLOSSIKA-DAILY-ENZH-13B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 13\Audio\GLOSSIKA-DAILY-ENZH-13B.mp3,GLOSSIKA-DAILY-ENZH-13B.mp3,.mp3,12705000,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 13\Audio\GLOSSIKA-DAILY-ENZH-13C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 13\Audio\GLOSSIKA-DAILY-ENZH-13C.mp3,GLOSSIKA-DAILY-ENZH-13C.mp3,.mp3,5125392,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 13\Glossika Chinese Daily Life 13.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 13\Glossika Chinese Daily Life 13.pdf,Glossika Chinese Daily Life 13.pdf,.pdf,885030,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 14\Audio\GLOSSIKA-DAILY-ENZH-14A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 14\Audio\GLOSSIKA-DAILY-ENZH-14A.mp3,GLOSSIKA-DAILY-ENZH-14A.mp3,.mp3,12789510,Glossika
